DATE,QTY_B1_1,QTY_B1_2,QTY_B1_3,QTY_B1_4,QTY_B1_5,QTY_B1_6,QTY_B1_7,QTY_B1_8,QTY_B1_9,QTY_B1_10,QTY_B1_11,QTY_B1_12,QTY_B1_13,QTY_B1_14,QTY_B1_15,QTY_B1_16,QTY_B1_17,QTY_B1_18,QTY_B1_19,QTY_B1_20,QTY_B1_21,QTY_B1_22,QTY_B1_23,QTY_B1_24,QTY_B1_25,QTY_B1_26,QTY_B1_27,QTY_B1_28,QTY_B1_29,QTY_B1_30,QTY_B1_31,QTY_B1_32,QTY_B1_33,QTY_B1_34,QTY_B1_35,QTY_B1_36,QTY_B1_37,QTY_B1_38,QTY_B1_39,QTY_B1_40,QTY_B1_41,QTY_B1_42,QTY_B2_1,QTY_B2_2,QTY_B2_3,QTY_B2_4,QTY_B2_5,QTY_B2_6,QTY_B2_7,QTY_B2_8,QTY_B2_9,QTY_B2_10,QTY_B2_11,QTY_B2_12,QTY_B2_13,QTY_B2_14,QTY_B2_15,QTY_B2_16,QTY_B2_17,QTY_B2_18,QTY_B2_19,QTY_B2_20,QTY_B2_21,QTY_B2_22,QTY_B2_23,QTY_B2_24,QTY_B2_25,QTY_B2_26,QTY_B2_27,QTY_B2_28,QTY_B2_29,QTY_B2_30,QTY_B2_31,QTY_B2_32,QTY_B2_33,QTY_B2_34,QTY_B2_35,QTY_B2_36,QTY_B2_37,QTY_B2_38,QTY_B2_39,QTY_B2_40,QTY_B2_41,QTY_B2_42,QTY_B2_43,QTY_B2_44,QTY_B2_45,QTY_B3_1,QTY_B3_2,QTY_B3_3,QTY_B3_4,QTY_B3_5,QTY_B3_6,QTY_B3_7,QTY_B3_8,QTY_B3_9,QTY_B3_10,QTY_B3_11,QTY_B3_12,QTY_B3_13,QTY_B3_14,QTY_B3_15,QTY_B3_16,QTY_B3_17,QTY_B3_18,QTY_B3_19,QTY_B3_20,QTY_B3_21,QTY_B4_1,QTY_B4_2,QTY_B4_3,QTY_B4_4,QTY_B4_5,QTY_B4_6,QTY_B4_7,QTY_B4_8,QTY_B4_9,QTY_B4_10,PROMO_B1_1,PROMO_B1_2,PROMO_B1_3,PROMO_B1_4,PROMO_B1_5,PROMO_B1_6,PROMO_B1_7,PROMO_B1_8,PROMO_B1_9,PROMO_B1_10,PROMO_B1_11,PROMO_B1_12,PROMO_B1_13,PROMO_B1_14,PROMO_B1_15,PROMO_B1_16,PROMO_B1_17,PROMO_B1_18,PROMO_B1_19,PROMO_B1_20,PROMO_B1_21,PROMO_B1_22,PROMO_B1_23,PROMO_B1_24,PROMO_B1_25,PROMO_B1_26,PROMO_B1_27,PROMO_B1_28,PROMO_B1_29,PROMO_B1_30,PROMO_B1_31,PROMO_B1_32,PROMO_B1_33,PROMO_B1_34,PROMO_B1_35,PROMO_B1_36,PROMO_B1_37,PROMO_B1_38,PROMO_B1_39,PROMO_B1_40,PROMO_B1_41,PROMO_B1_42,PROMO_B2_1,PROMO_B2_2,PROMO_B2_3,PROMO_B2_4,PROMO_B2_5,PROMO_B2_6,PROMO_B2_7,PROMO_B2_8,PROMO_B2_9,PROMO_B2_10,PROMO_B2_11,PROMO_B2_12,PROMO_B2_13,PROMO_B2_14,PROMO_B2_15,PROMO_B2_16,PROMO_B2_17,PROMO_B2_18,PROMO_B2_19,PROMO_B2_20,PROMO_B2_21,PROMO_B2_22,PROMO_B2_23,PROMO_B2_24,PROMO_B2_25,PROMO_B2_26,PROMO_B2_27,PROMO_B2_28,PROMO_B2_29,PROMO_B2_30,PROMO_B2_31,PROMO_B2_32,PROMO_B2_33,PROMO_B2_34,PROMO_B2_35,PROMO_B2_36,PROMO_B2_37,PROMO_B2_38,PROMO_B2_39,PROMO_B2_40,PROMO_B2_41,PROMO_B2_42,PROMO_B2_43,PROMO_B2_44,PROMO_B2_45,PROMO_B3_1,PROMO_B3_2,PROMO_B3_3,PROMO_B3_4,PROMO_B3_5,PROMO_B3_6,PROMO_B3_7,PROMO_B3_8,PROMO_B3_9,PROMO_B3_10,PROMO_B3_11,PROMO_B3_12,PROMO_B3_13,PROMO_B3_14,PROMO_B3_15,PROMO_B3_16,PROMO_B3_17,PROMO_B3_18,PROMO_B3_19,PROMO_B3_20,PROMO_B3_21,PROMO_B4_1,PROMO_B4_2,PROMO_B4_3,PROMO_B4_4,PROMO_B4_5,PROMO_B4_6,PROMO_B4_7,PROMO_B4_8,PROMO_B4_9,PROMO_B4_10
4/17/2018,0,3,2,2,8,1,3,0,0,0,0,10,1,3,0,1,0,0,3,3,0,1,1,0,0,0,3,2,2,6,1,3,0,2,1,2,1,1,0,0,3,0,0,0,1,16,0,0,4,1,0,4,1,0,3,1,4,0,1,2,0,0,3,2,2,1,2,4,1,0,7,1,0,0,9,1,6,6,11,4,5,4,0,0,2,0,0,0,1,1,1,1,0,0,1,2,1,0,0,1,0,0,4,0,0,0,1,0,3,0,1,2,0,0,0,0,9,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4/18/2018,6,0,0,0,9,4,2,0,2,0,2,10,8,3,0,1,3,2,5,9,0,2,1,2,0,0,0,3,2,3,8,3,0,1,6,2,5,2,4,1,6,2,1,1,5,12,3,4,1,1,6,1,2,0,2,2,4,2,0,5,1,0,2,4,4,0,1,2,1,8,4,5,5,4,4,2,7,7,6,3,6,2,0,0,1,4,0,0,1,1,1,0,2,1,0,3,1,1,4,0,0,0,1,4,0,2,0,0,0,0,1,5,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2018,5,0,2,1,1,1,1,4,5,0,1,11,1,2,4,1,0,0,3,4,0,2,1,0,7,0,2,0,2,4,2,8,4,1,2,0,3,4,5,1,2,5,0,1,1,12,7,1,4,2,4,1,0,1,6,1,4,0,1,6,0,0,1,2,2,1,0,1,3,11,5,2,3,0,2,1,3,1,7,0,5,0,2,1,1,4,0,0,48,6,6,2,5,2,3,60,6,2,6,0,1,0,41,53,0,6,0,5,0,1,6,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/20/2018,3,1,2,7,2,2,2,2,2,3,0,13,3,0,5,2,0,3,7,12,1,2,0,0,6,1,1,4,1,5,5,7,1,2,4,1,22,0,2,4,2,6,1,0,4,17,4,3,6,1,7,0,0,0,12,1,12,0,2,12,0,0,4,0,3,2,1,6,3,15,5,4,2,1,2,1,9,9,15,5,2,4,1,0,5,7,0,0,50,0,11,0,3,0,3,44,8,2,4,1,3,8,41,70,4,5,0,5,5,0,5,2,4,0,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4/21/2018,1,1,6,3,0,3,4,3,4,4,6,21,2,8,0,7,0,3,1,9,0,0,3,2,6,1,3,2,1,8,4,9,3,1,3,6,6,3,11,4,3,0,0,2,1,20,6,4,3,4,2,1,2,0,10,4,22,0,3,14,0,1,3,6,11,2,1,5,4,9,16,7,5,2,4,7,10,5,15,12,9,1,4,0,8,3,1,0,44,13,6,47,3,4,21,26,24,3,5,1,5,15,62,94,12,8,0,29,6,0,9,0,3,1,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4/22/2018,0,3,0,0,0,7,2,0,3,0,3,6,9,0,4,0,3,2,3,2,1,1,2,0,1,2,0,1,0,3,1,4,1,1,3,1,9,0,4,3,3,1,0,1,4,7,2,1,8,2,0,2,0,3,4,3,4,0,1,2,0,1,2,1,5,0,1,2,1,12,7,0,1,1,9,1,10,0,8,5,7,5,2,0,5,8,0,0,14,21,6,24,2,9,17,21,2,0,5,0,2,2,12,45,0,4,2,11,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/23/2018,0,1,0,4,0,5,0,2,3,0,2,5,0,2,1,1,6,1,1,5,0,0,4,0,4,1,1,1,0,2,3,5,2,2,0,3,6,2,3,0,2,2,0,1,0,12,4,0,7,1,5,2,0,0,1,0,7,0,1,2,0,1,2,0,0,1,1,3,2,12,6,1,0,0,2,1,4,0,9,4,0,3,4,0,1,8,5,1,16,25,15,7,5,9,6,19,13,5,2,0,3,1,19,14,0,3,1,19,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/24/2018,1,0,0,1,4,0,1,0,7,0,3,9,0,1,0,0,0,1,2,5,0,0,0,1,2,0,3,0,2,1,4,2,1,2,0,1,6,1,0,0,3,1,0,2,1,10,3,1,7,2,8,4,1,0,3,2,8,0,1,2,1,0,3,1,2,3,2,2,1,14,6,3,2,0,1,1,8,4,11,3,2,1,2,4,2,3,1,0,14,9,22,19,4,2,1,23,13,0,0,3,5,0,20,33,0,9,0,8,1,0,2,0,3,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/26/2018,2,1,4,0,0,1,3,1,2,1,2,18,3,1,2,0,4,1,2,7,2,3,2,4,2,1,1,1,3,3,4,1,1,1,4,2,7,1,5,0,4,3,0,0,5,10,0,1,4,3,5,0,0,1,4,1,9,1,1,2,0,1,1,0,5,1,2,4,5,6,3,5,0,1,3,4,3,2,8,5,3,1,0,1,2,4,0,1,10,4,0,15,7,0,3,5,10,1,2,1,7,0,6,11,0,2,0,2,2,2,0,0,3,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/27/2018,7,2,3,1,1,1,3,1,5,1,2,9,1,2,1,0,0,4,3,2,0,1,1,2,4,0,2,2,4,2,2,9,0,1,4,2,14,3,2,2,4,1,0,5,1,16,1,1,1,1,3,3,0,1,4,3,14,0,1,3,1,0,0,2,3,0,8,2,3,18,3,6,2,1,4,2,8,1,6,8,5,4,3,2,2,3,0,0,16,3,8,2,8,0,1,6,16,10,1,1,8,1,1,33,0,27,3,8,1,0,2,0,4,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/28/2018,1,4,6,3,1,1,4,3,2,0,2,8,8,4,1,1,1,1,1,11,1,4,1,1,10,1,2,2,4,2,3,5,3,1,4,3,7,1,5,2,6,5,0,2,2,13,8,4,9,3,7,3,0,0,3,3,9,3,2,11,0,1,1,0,2,0,1,5,2,9,6,7,2,0,3,5,5,5,1,3,1,1,2,2,3,12,0,0,3,5,2,21,11,1,1,0,9,8,3,0,21,3,31,51,0,6,0,17,2,0,8,0,3,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/29/2018,5,2,3,1,0,0,4,0,0,1,1,13,9,6,0,0,1,9,4,13,2,0,8,2,5,0,2,2,0,4,3,0,1,2,0,0,8,0,13,0,0,4,0,0,2,17,5,0,5,0,2,1,4,1,3,1,15,0,4,6,0,1,3,0,4,0,2,1,4,18,4,2,2,3,5,3,0,4,19,10,0,2,0,2,0,8,0,0,29,14,16,13,6,6,4,0,10,1,5,0,14,2,50,46,0,10,0,8,7,1,2,1,1,2,5,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4/30/2018,3,1,1,2,2,1,2,2,4,0,0,1,1,2,4,3,2,1,5,3,1,1,1,3,5,1,0,2,2,0,1,3,2,2,5,5,1,3,2,0,10,0,0,3,3,11,0,6,7,0,2,3,0,1,3,0,8,0,0,3,0,0,1,3,5,0,4,1,1,3,5,4,1,1,2,0,14,6,5,2,9,4,1,1,3,1,2,0,12,14,3,4,2,7,1,3,4,1,2,1,13,1,4,15,1,2,1,4,2,1,7,0,0,3,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5/2/2018,3,1,1,4,2,2,4,0,0,1,2,8,1,3,2,2,1,4,5,6,0,4,1,1,0,0,3,8,1,2,7,0,3,0,9,2,5,0,3,5,6,1,0,5,3,10,2,3,3,1,3,2,1,0,2,2,4,0,2,10,0,3,1,2,5,1,0,4,1,7,4,1,1,4,6,0,6,4,4,1,4,0,3,0,1,4,1,1,9,17,8,9,1,0,11,7,30,6,1,0,32,5,17,44,2,6,1,2,4,0,1,0,1,1,0,2,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5/3/2018,2,2,1,1,1,1,2,3,1,0,3,8,2,4,2,2,2,4,3,6,1,5,2,2,0,0,3,1,3,1,2,0,0,4,7,6,7,1,4,2,10,1,0,3,1,3,4,0,3,6,0,1,1,2,5,1,9,0,3,4,0,0,4,1,2,2,3,2,1,12,5,6,2,0,1,4,9,1,5,7,1,4,0,1,4,2,1,0,0,7,0,3,11,0,0,0,10,8,1,1,0,0,21,18,3,7,0,0,1,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5/4/2018,0,8,2,1,2,2,10,0,2,2,3,18,13,3,1,4,21,4,2,8,2,1,1,6,0,0,0,6,5,4,6,1,0,0,11,2,18,1,2,0,3,4,0,0,4,6,2,0,4,2,5,2,0,3,1,6,3,2,3,4,0,0,4,3,6,3,0,7,4,9,4,4,3,1,10,9,6,8,12,5,4,2,2,2,5,1,0,0,12,0,15,0,2,0,0,9,5,0,2,3,17,0,0,56,1,4,0,2,1,0,4,0,9,1,2,0,2,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5/5/2018,5,6,1,2,6,1,2,1,14,2,2,58,5,12,2,1,27,2,4,24,5,4,7,27,2,1,3,2,3,9,12,9,2,3,2,5,93,3,6,3,1,11,1,3,2,4,0,1,4,0,4,4,1,1,3,4,12,2,0,9,0,0,3,1,2,1,1,3,1,9,3,4,1,0,8,5,4,0,7,6,4,3,7,0,5,3,0,0,48,16,3,7,0,12,11,14,0,12,1,0,5,3,7,1,0,1,1,9,4,4,4,0,11,0,0,4,3,8,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5/6/2018,1,4,6,0,0,1,3,2,23,1,17,65,12,17,2,0,6,5,4,21,2,0,10,15,11,1,0,2,7,8,18,27,0,0,0,2,94,9,5,2,5,20,1,4,4,18,8,0,8,1,8,2,0,0,4,2,24,0,0,7,0,0,0,3,12,2,2,5,0,20,10,0,4,3,13,1,5,6,9,6,5,5,1,0,0,3,0,0,2,1,0,1,2,0,0,0,3,0,3,2,0,0,5,2,0,1,0,0,6,0,0,1,0,0,0,0,0,8,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2018,0,4,4,0,0,2,1,5,11,1,9,130,3,14,2,1,0,2,3,18,0,2,8,7,4,1,2,6,4,1,12,9,4,1,6,0,115,18,19,0,5,16,0,4,3,12,1,0,4,7,4,1,2,1,7,2,16,0,0,16,1,1,5,0,7,0,4,4,0,16,0,0,4,4,0,4,7,3,9,8,1,3,1,1,3,4,3,0,2,2,3,3,0,0,0,0,1,0,1,0,2,1,10,0,0,1,0,1,4,0,0,0,6,0,1,2,0,2,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/2018,8,2,3,1,0,3,2,4,9,1,3,64,13,0,2,3,1,0,0,12,0,5,2,0,2,0,1,1,4,4,2,8,0,2,0,0,61,12,8,0,3,20,0,1,3,5,2,3,9,2,1,1,0,0,3,2,3,0,3,4,0,1,3,1,1,0,1,1,0,6,0,1,1,1,10,9,3,5,2,2,2,1,0,0,4,2,0,2,1,4,4,1,0,0,0,2,0,0,0,0,0,1,2,4,2,0,0,1,3,0,1,1,0,0,0,1,1,3,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/2018,0,8,6,1,1,0,8,6,18,0,8,46,4,1,0,5,7,3,0,17,1,4,2,4,1,1,1,4,3,21,9,10,3,1,1,3,29,8,4,0,3,16,0,1,2,24,3,0,1,1,8,3,0,0,2,2,1,0,2,2,0,0,1,1,3,0,2,6,4,10,2,0,1,0,8,0,15,0,4,0,2,3,0,1,1,5,0,2,0,0,2,0,0,0,10,0,1,2,2,0,0,0,1,1,0,1,0,0,1,1,1,3,1,0,2,3,0,2,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/2018,1,9,3,1,3,0,0,0,15,1,1,8,1,11,2,3,7,4,4,9,4,2,2,6,2,1,1,6,1,17,4,23,2,1,2,2,37,14,0,4,1,11,0,0,2,6,1,3,6,1,2,1,0,0,6,1,8,1,2,8,0,0,0,3,4,1,0,3,0,7,4,10,3,2,5,2,5,8,14,0,2,3,1,2,1,2,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,0,1,2,0,0,0,4,0,1,2,6,2,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2018,3,6,9,0,0,0,0,3,11,1,8,56,2,3,2,1,10,1,6,6,1,3,4,13,2,0,1,3,8,10,22,0,1,2,4,2,40,6,0,0,2,19,0,2,0,12,6,2,4,1,3,1,1,3,1,1,8,1,2,4,0,0,3,0,1,0,1,1,4,7,5,3,2,2,1,1,4,7,7,1,3,1,0,2,1,1,1,1,1,1,2,3,2,2,0,2,1,0,0,0,0,0,1,1,1,0,2,1,6,0,3,2,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018,8,12,4,2,0,6,2,2,0,3,8,42,11,2,1,0,5,2,5,6,1,5,2,6,12,5,1,5,1,1,5,4,0,0,2,1,46,6,0,2,5,14,0,3,2,8,3,2,7,2,3,0,0,0,3,4,4,1,3,13,0,0,5,1,1,0,4,5,1,8,4,2,1,1,5,3,4,3,2,1,5,4,0,1,4,3,0,0,1,0,2,3,1,0,4,3,1,0,3,2,2,1,2,2,0,4,0,1,1,0,2,0,0,1,3,2,3,2,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
